issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
GEODE-7068,Task,Unresolved,Open,2019/8/9 15:01,
GEODE-7069,Improvement,Unresolved,Open,2019/8/10 0:34,
GEODE-7070,Wish,Invalid,Closed,2019/8/10 1:10,2019/10/1 3:08
GEODE-7071,Test,Unresolved,Open,2019/8/10 7:56,
GEODE-7072,Test,Fixed,Resolved,2019/8/10 8:04,2019/8/23 5:16
GEODE-7073,Bug,Duplicate,Closed,2019/8/11 23:53,2019/8/11 23:57
GEODE-7074,Improvement,Unresolved,Open,2019/8/13 0:54,
GEODE-7075,Improvement,Fixed,Resolved,2019/8/13 1:19,2019/9/12 7:53
GEODE-7076,Improvement,Fixed,Resolved,2019/8/13 1:21,2019/9/21 2:22
GEODE-7077,Improvement,Unresolved,In Progress,2019/8/13 1:21,
GEODE-7078,Improvement,Fixed,Resolved,2019/8/13 3:43,2019/8/29 0:08
GEODE-7079,Bug,Fixed,Closed,2019/8/13 3:51,2019/8/16 20:08
GEODE-7080,Bug,Fixed,Closed,2019/8/13 5:58,2019/8/14 5:45
GEODE-7081,Bug,Fixed,Closed,2019/8/13 6:17,2019/8/16 7:06
GEODE-7082,Bug,Unresolved,In Progress,2019/8/13 8:21,
GEODE-7083,Improvement,Fixed,Resolved,2019/8/14 6:14,2019/8/28 7:46
GEODE-7084,Bug,Fixed,Resolved,2019/8/14 7:32,2019/10/29 6:06
GEODE-7085,Bug,Fixed,Closed,2019/8/14 7:38,2019/8/16 1:05
GEODE-7086,New Feature,Fixed,Resolved,2019/8/14 23:42,2019/9/9 23:25
